datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags,M_OGI_4x_prop_sites_avail,M_OGI_4x_cost,M_OGI_4x_sites_visited,M_OGI_4x_travel_time,M_OGI_4x_survey_time,M_OGI_4x_redund_tags,M_OGI_4x_missed_leaks,M_OGI_4x_sites_vis_w_leaks,M_OGI_4x_eff_flags,M_OGI_4x_n_tags,M_OGI_4x_flags_redund1,M_OGI_4x_flags_redund2,M_OGI_4x_flag_wo_vent
2022-01-13,218,2.0,2.0,25.186199342825848,0.0,9.0,1860.7601369663348,2000.0,200.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0
2022-01-14,219,0.0,0.0,27.38499452354874,0.0,11.0,1858.5732386959442,2200.0,400.0,0.0,0.0,2.0,1.0,1800.0,3.0,120.0,360.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-01-15,217,0.0,0.0,29.38389923329682,0.0,12.0,1832.8515858630728,2000.0,200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0
2022-01-16,216,0.0,0.0,31.582694414019716,0.0,14.0,1828.8326948594956,2200.0,400.0,0.0,0.0,2.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0
2022-01-17,214,1.0,1.0,34.181270536692224,0.0,18.0,1813.035693849513,2600.0,800.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
2022-01-18,211,1.0,1.0,36.77984665936473,0.0,22.0,1608.436034444874,2600.0,800.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-19,208,1.0,1.0,40.17798466593647,0.0,30.0,1551.582204492268,3400.0,1600.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-01-20,201,0.0,0.0,42.77656078860898,0.0,34.0,1531.7933721020809,2600.0,800.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0
2022-01-21,197,0.0,0.0,45.97480832420592,0.0,41.0,1451.8956949804838,3200.0,1400.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
2022-01-22,190,1.0,1.0,48.77327491785323,0.0,46.0,1421.071805041856,2800.0,1000.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0
2022-01-23,186,1.0,1.0,50.972070098576125,0.0,48.0,1419.3478222407284,2200.0,400.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
2022-01-24,185,2.0,2.0,53.37075575027382,0.0,51.0,1389.521419378594,2400.0,600.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0
2022-01-25,184,0.0,0.0,55.369660460021905,0.0,52.0,1388.055832018751,2000.0,200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0
2022-01-26,183,0.0,0.0,57.76834611171961,0.0,55.0,1366.1376663393426,2400.0,600.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0
2022-01-27,180,1.0,1.0,61.16648411829134,0.0,63.0,1307.610547124716,3400.0,1600.0,0.0,0.0,2.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0
2022-01-28,173,0.0,0.0,63.565169769989055,0.0,66.0,1273.1572873789419,2400.0,600.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0
2022-01-29,170,1.0,1.0,66.76341730558597,0.0,73.0,1255.4266155062755,3200.0,1400.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0
2022-01-30,164,1.0,1.0,69.16210295728368,0.0,76.0,1205.106901572814,2400.0,600.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
2022-01-31,162,1.0,1.0,72.1604600219058,0.0,82.0,1150.0900081786044,3000.0,1200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-02-01,157,0.0,0.0,75.15881708652792,0.0,88.0,966.4620490349427,3000.0,1200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-02-02,151,0.0,0.0,77.55750273822564,0.0,91.0,944.101329807882,2400.0,600.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,148,0.0,0.0,78.35706462212485,0.0,92.0,942.6591944877858,800.0,200.0,0.0,0.0,0.0,1.0,600.0,1.0,60.0,120.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,147,1.0,1.0,78.75684556407447,0.0,94.0,939.868155111769,400.0,400.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,146,0.0,0.0,79.3565169769989,0.0,97.0,922.5596527419071,600.0,600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,143,1.0,1.0,80.35596933187294,0.0,102.0,842.4328992710717,1000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,139,1.0,1.0,80.75575027382256,0.0,104.0,817.8133953709357,400.0,400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,138,0.0,0.0,81.75520262869661,0.0,109.0,802.7967281008482,1000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,133,0.0,0.0,82.55476451259582,0.0,113.0,707.2218012875499,800.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,129,0.0,0.0,83.15443592552026,0.0,116.0,703.8008532969163,600.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,126,0.0,0.0,83.9539978094195,0.0,120.0,636.5643723226933,800.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,122,0.0,0.0,84.75355969331873,0.0,124.0,621.5647170157706,800.0,800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,118,2.0,2.0,85.95290251916758,0.0,130.0,594.9986706258926,1200.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,114,1.0,1.0,87.75191675794085,0.0,139.0,441.0720980488055,1800.0,1800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,106,1.0,1.0,88.7513691128149,0.0,144.0,406.0643711650863,1000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,102,2.0,2.0,89.15115005476451,0.0,146.0,420.318704492577,400.0,400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,102,0.0,0.0,89.35104052573932,0.0,147.0,380.7091584770805,200.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,101,1.0,1.0,89.55093099671413,0.0,148.0,380.24867064220524,200.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,101,0.0,0.0,89.55093099671413,0.0,148.0,380.24867064220524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,101,2.0,2.0,89.55093099671413,0.0,148.0,392.30196437307376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,103,0.0,0.0,89.55093099671413,0.0,148.0,392.30196437307376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,103,0.0,0.0,89.55093099671413,0.0,148.0,392.30196437307376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,103,1.0,1.0,89.75082146768895,0.0,149.0,391.04618568434813,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,103,0.0,0.0,89.75082146768895,0.0,149.0,391.04618568434813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,103,2.0,2.0,89.75082146768895,0.0,149.0,392.6174239049127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,105,1.0,1.0,89.75082146768895,0.0,149.0,401.1110424781723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,106,0.0,0.0,89.75082146768895,0.0,149.0,401.1110424781723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,106,1.0,1.0,89.75082146768895,0.0,149.0,405.18571617463766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,107,1.0,1.0,89.75082146768895,0.0,149.0,411.54684727516565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,108,1.0,1.0,89.75082146768895,0.0,149.0,414.88530535768746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,109,0.0,0.0,89.95071193866376,0.0,150.0,411.0368877192459,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,108,0.0,0.0,89.95071193866376,0.0,150.0,411.0368877192459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,108,0.0,0.0,89.95071193866376,0.0,150.0,411.0368877192459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,108,0.0,0.0,90.15060240963857,0.0,151.0,410.3275194851848,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,107,0.0,0.0,90.15060240963857,0.0,151.0,410.3275194851848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,107,1.0,1.0,90.15060240963857,0.0,151.0,414.7906070899157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,108,2.0,2.0,90.15060240963857,0.0,151.0,427.12381577156503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,110,1.0,1.0,90.15060240963857,0.0,151.0,433.24580038429406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,111,2.0,2.0,90.15060240963857,0.0,151.0,439.0821418140233,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,113,1.0,1.0,90.15060240963857,0.0,151.0,442.19282194708893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,114,0.0,0.0,90.35049288061336,0.0,152.0,436.72717063436545,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,113,0.0,0.0,90.35049288061336,0.0,152.0,436.72717063436545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,113,1.0,1.0,90.55038335158817,0.0,153.0,443.7959995520476,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,113,0.0,0.0,90.55038335158817,0.0,153.0,443.7959995520476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,113,1.0,1.0,90.55038335158817,0.0,153.0,447.623307882048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,114,1.0,1.0,90.55038335158817,0.0,153.0,451.72210867372723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,115,2.0,2.0,90.55038335158817,0.0,153.0,458.1596311142307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,117,1.0,1.0,90.55038335158817,0.0,153.0,460.7070142891289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,118,0.0,0.0,90.75027382256297,0.0,154.0,457.63433203877435,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,117,1.0,1.0,90.75027382256297,0.0,154.0,459.2791149946096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-23,118,0.0,0.0,90.75027382256297,0.0,154.0,459.2791149946096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-24,118,2.0,2.0,90.75027382256297,0.0,154.0,467.618845724048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,120,0.0,0.0,90.75027382256297,0.0,154.0,467.618845724048,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,120,0.0,0.0,90.95016429353778,0.0,155.0,466.8309965192659,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,119,1.0,1.0,90.95016429353778,0.0,155.0,468.2658026426651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,120,1.0,1.0,90.95016429353778,0.0,155.0,472.18524322724795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29,121,1.0,1.0,90.95016429353778,0.0,155.0,473.94239651711734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,122,2.0,2.0,91.15005476451259,0.0,156.0,481.90381289142397,200.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,123,0.0,0.0,91.15005476451259,0.0,156.0,481.90381289142397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,123,1.0,1.0,91.15005476451259,0.0,156.0,488.7859557243483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,124,0.0,0.0,93.14895947426068,0.0,157.0,485.5695013892475,2000.0,200.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
2022-04-03,123,0.0,0.0,94.94797371303395,0.0,157.0,485.5695013892475,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-04-04,123,2.0,2.0,96.74698795180723,0.0,157.0,496.45933728100493,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-05,125,0.0,0.0,98.5460021905805,0.0,157.0,496.45933728100493,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06,125,1.0,1.0,100.54490690032858,0.0,158.0,505.0204184427693,2000.0,200.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07,125,0.0,0.0,102.34392113910185,0.0,158.0,505.0204184427693,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-08,125,0.0,0.0,104.14293537787515,0.0,158.0,505.0204184427693,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0
2022-04-09,125,1.0,1.0,105.94194961664842,0.0,158.0,505.8056852298311,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-10,126,0.0,0.0,107.74096385542168,0.0,158.0,505.8056852298311,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-11,126,0.0,0.0,109.53997809419496,0.0,158.0,505.8056852298311,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0
2022-04-12,126,0.0,0.0,111.33899233296825,0.0,158.0,505.8056852298311,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
2022-04-13,126,0.0,0.0,113.13800657174151,0.0,158.0,505.8056852298311,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-04-14,126,1.0,1.0,114.93702081051478,0.0,158.0,530.0292009880059,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-15,127,1.0,1.0,116.73603504928806,0.0,158.0,537.9566227448088,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0
2022-04-16,128,2.0,2.0,118.53504928806133,0.0,158.0,558.5678207248941,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-17,130,1.0,1.0,120.33406352683461,0.0,158.0,560.9683483845756,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-18,131,0.0,0.0,122.5328587075575,0.0,160.0,515.7341429399315,2200.0,400.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-19,129,0.0,0.0,124.73165388828039,0.0,162.0,510.7915079267172,2200.0,400.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-04-20,127,0.0,0.0,126.73055859802848,0.0,163.0,501.37924095090744,2000.0,200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0
2022-04-21,126,0.0,0.0,128.72946330777657,0.0,164.0,499.02046544554986,2000.0,200.0,0.0,0.0,1.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-04-22,125,2.0,2.0,130.52847754654985,0.0,164.0,517.5529122424737,1800.0,0.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
2022-04-23,127,0.0,0.0,132.52738225629793,0.0,165.0,514.442232109408,2000.0,200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
2022-04-24,126,1.0,1.0,135.12595837897044,0.0,169.0,526.4053168754298,2600.0,800.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
2022-04-25,123,2.0,2.0,137.1248630887185,0.0,170.0,528.0965698480834,2000.0,200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-26,124,1.0,1.0,139.1237677984666,0.0,171.0,540.9761782986976,2000.0,200.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
2022-04-27,124,1.0,1.0,141.7223439211391,0.0,175.0,516.4865316225928,2600.0,800.0,0.0,0.0,0.0,1.0,1800.0,3.0,120.0,360.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0
