datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,verification_cost,natural_redund_tags,natural_n_tags
2023-02-26,241,0.0,0.0,50.972070098576125,0.0,255.0,1550.7856767055096,200.0,200.0,0.0,0.0,1.0
2023-02-27,240,0.0,0.0,50.972070098576125,0.0,255.0,1550.7856767055096,0.0,0.0,0.0,0.0,0.0
2023-02-28,240,2.0,2.0,51.171960569550926,0.0,256.0,1558.3289769269554,200.0,200.0,0.0,0.0,1.0
2023-03-01,241,1.0,1.0,51.37185104052573,0.0,257.0,1552.6743507158121,200.0,200.0,0.0,0.0,1.0
2023-03-02,241,0.0,0.0,51.57174151150055,0.0,258.0,1549.3358926332903,200.0,200.0,0.0,0.0,1.0
2023-03-03,240,1.0,1.0,51.57174151150055,0.0,258.0,1555.0374687072417,0.0,0.0,0.0,0.0,0.0
2023-03-04,241,1.0,1.0,51.57174151150055,0.0,258.0,1555.321164874724,0.0,0.0,0.0,0.0,0.0
2023-03-05,242,3.0,3.0,51.57174151150055,0.0,258.0,1561.762695841542,0.0,0.0,0.0,0.0,0.0
2023-03-06,245,0.0,0.0,51.57174151150055,0.0,258.0,1561.762695841542,0.0,0.0,0.0,0.0,0.0
2023-03-07,245,1.0,1.0,51.57174151150055,0.0,258.0,1562.6248447760652,0.0,0.0,0.0,0.0,0.0
2023-03-08,246,0.0,0.0,51.771631982475355,0.0,259.0,1558.1617571713343,200.0,200.0,0.0,0.0,1.0
2023-03-09,245,0.0,0.0,52.17141292442497,0.0,261.0,1545.8285484896849,400.0,400.0,0.0,0.0,2.0
2023-03-10,243,1.0,1.0,52.371303395399785,0.0,262.0,1543.3033833986044,200.0,200.0,0.0,0.0,1.0
2023-03-11,243,0.0,0.0,52.7710843373494,0.0,264.0,1537.467041968875,400.0,400.0,0.0,0.0,2.0
2023-03-12,241,2.0,2.0,52.97097480832421,0.0,265.0,1537.1419759142032,200.0,200.0,0.0,0.0,1.0
2023-03-13,242,0.0,0.0,52.97097480832421,0.0,265.0,1537.1419759142032,0.0,0.0,0.0,0.0,0.0
2023-03-14,242,0.0,0.0,52.97097480832421,0.0,265.0,1537.1419759142032,0.0,0.0,0.0,0.0,0.0
2023-03-15,242,1.0,1.0,53.170865279299015,0.0,266.0,1540.4508418974985,200.0,200.0,0.0,0.0,1.0
2023-03-16,242,0.0,0.0,53.170865279299015,0.0,266.0,1540.4508418974985,0.0,0.0,0.0,0.0,0.0
2023-03-17,242,0.0,0.0,53.37075575027382,0.0,267.0,1536.6235335674983,200.0,200.0,0.0,0.0,1.0
2023-03-18,241,1.0,1.0,53.57064622124864,0.0,268.0,1533.642452179852,200.0,200.0,0.0,0.0,1.0
2023-03-19,241,1.0,1.0,53.970427163198245,0.0,270.0,1564.107452202765,400.0,400.0,0.0,0.0,2.0
2023-03-20,240,1.0,1.0,54.17031763417305,0.0,271.0,1601.71184041331,200.0,200.0,0.0,0.0,1.0
2023-03-21,240,0.0,0.0,54.17031763417305,0.0,271.0,1601.71184041331,0.0,0.0,0.0,0.0,0.0
2023-03-22,240,1.0,1.0,54.37020810514787,0.0,272.0,1604.9596666694194,200.0,200.0,0.0,0.0,1.0
2023-03-23,240,0.0,0.0,54.37020810514787,0.0,272.0,1604.9596666694194,0.0,0.0,0.0,0.0,0.0
2023-03-24,240,1.0,1.0,54.76998904709748,0.0,274.0,1600.1095047300844,400.0,400.0,0.0,0.0,2.0
2023-03-25,239,0.0,0.0,54.76998904709748,0.0,274.0,1600.1095047300844,0.0,0.0,0.0,0.0,0.0
2023-03-26,239,1.0,1.0,54.76998904709748,0.0,274.0,1603.9927904512213,0.0,0.0,0.0,0.0,0.0
2023-03-27,240,0.0,0.0,54.9698795180723,0.0,275.0,1602.5579843278222,200.0,200.0,0.0,0.0,1.0
2023-03-28,239,0.0,0.0,55.1697699890471,0.0,276.0,1598.6385437432393,200.0,200.0,0.0,0.0,1.0
2023-03-29,238,2.0,2.0,55.369660460021905,0.0,277.0,1599.011212568268,200.0,200.0,0.0,0.0,1.0
2023-03-30,239,1.0,1.0,55.76944140197153,0.0,279.0,1592.5693760072445,400.0,400.0,0.0,0.0,2.0
2023-03-31,238,0.0,0.0,55.76944140197153,0.0,279.0,1592.5693760072445,0.0,0.0,0.0,0.0,0.0
2023-04-01,238,0.0,0.0,55.969331872946334,0.0,280.0,1585.6872331743202,200.0,200.0,0.0,0.0,1.0
2023-04-02,237,0.0,0.0,55.969331872946334,0.0,280.0,1585.6872331743202,0.0,0.0,0.0,0.0,0.0
2023-04-03,237,2.0,2.0,55.969331872946334,0.0,280.0,1592.7670965174782,0.0,0.0,0.0,0.0,0.0
2023-04-04,239,0.0,0.0,56.36911281489594,0.0,282.0,1581.8772606257207,400.0,400.0,0.0,0.0,2.0
2023-04-05,237,0.0,0.0,56.36911281489594,0.0,282.0,1581.8772606257207,0.0,0.0,0.0,0.0,0.0
2023-04-06,237,0.0,0.0,56.56900328587076,0.0,283.0,1570.1474069374456,200.0,200.0,0.0,0.0,1.0
2023-04-07,236,1.0,1.0,56.56900328587076,0.0,283.0,1572.1606716241884,0.0,0.0,0.0,0.0,0.0
2023-04-08,237,0.0,0.0,56.56900328587076,0.0,283.0,1572.1606716241884,0.0,0.0,0.0,0.0,0.0
2023-04-09,237,1.0,1.0,56.768893756845564,0.0,284.0,1571.5206238479195,200.0,200.0,0.0,0.0,1.0
2023-04-10,237,1.0,1.0,56.768893756845564,0.0,284.0,1573.1559307293646,0.0,0.0,0.0,0.0,0.0
2023-04-11,238,2.0,2.0,56.768893756845564,0.0,284.0,1592.3912379130295,0.0,0.0,0.0,0.0,0.0
2023-04-12,240,0.0,0.0,56.768893756845564,0.0,284.0,1592.3912379130295,0.0,0.0,0.0,0.0,0.0
2023-04-13,240,1.0,1.0,56.768893756845564,0.0,284.0,1596.9783867757715,0.0,0.0,0.0,0.0,0.0
2023-04-14,241,2.0,2.0,56.96878422782038,0.0,285.0,1584.2811284513355,200.0,200.0,0.0,0.0,1.0
2023-04-15,242,1.0,1.0,57.16867469879517,0.0,286.0,1586.7757554127536,200.0,200.0,0.0,0.0,1.0
2023-04-16,242,0.0,0.0,57.568455640744794,0.0,288.0,1566.1645574326683,400.0,400.0,0.0,0.0,2.0
2023-04-17,240,0.0,0.0,57.76834611171961,0.0,289.0,1563.7640297729868,200.0,200.0,0.0,0.0,1.0
2023-04-18,239,1.0,1.0,57.76834611171961,0.0,289.0,1567.4897656172818,0.0,0.0,0.0,0.0,0.0
2023-04-19,240,0.0,0.0,57.76834611171961,0.0,289.0,1567.4897656172818,0.0,0.0,0.0,0.0,0.0
2023-04-20,240,0.0,0.0,57.76834611171961,0.0,289.0,1567.4897656172818,0.0,0.0,0.0,0.0,0.0
2023-04-21,240,0.0,0.0,57.76834611171961,0.0,289.0,1567.4897656172818,0.0,0.0,0.0,0.0,0.0
2023-04-22,240,0.0,0.0,58.168127053669224,0.0,291.0,1548.957318820358,400.0,400.0,0.0,0.0,2.0
2023-04-23,238,0.0,0.0,58.168127053669224,0.0,291.0,1548.957318820358,0.0,0.0,0.0,0.0,0.0
2023-04-24,238,1.0,1.0,58.36801752464403,0.0,292.0,1528.9230900215532,200.0,200.0,0.0,0.0,1.0
2023-04-25,238,0.0,0.0,58.76779846659364,0.0,294.0,1515.8693185086581,400.0,400.0,0.0,0.0,2.0
2023-04-26,236,2.0,2.0,58.967688937568454,0.0,295.0,1550.108255609613,200.0,200.0,0.0,0.0,1.0
2023-04-27,237,0.0,0.0,59.16757940854326,0.0,296.0,1548.317808482273,200.0,200.0,0.0,0.0,1.0
2023-04-28,236,1.0,1.0,59.16757940854326,0.0,296.0,1566.3508395465883,0.0,0.0,0.0,0.0,0.0
2023-04-29,237,0.0,0.0,59.56736035049288,0.0,298.0,1543.5894531808137,400.0,400.0,0.0,0.0,2.0
2023-04-30,235,0.0,0.0,59.56736035049288,0.0,298.0,1543.5894531808137,0.0,0.0,0.0,0.0,0.0
2023-05-01,235,0.0,0.0,59.56736035049288,0.0,298.0,1543.5894531808137,0.0,0.0,0.0,0.0,0.0
2023-05-02,235,0.0,0.0,59.56736035049288,0.0,298.0,1543.5894531808137,0.0,0.0,0.0,0.0,0.0
2023-05-03,235,1.0,1.0,59.56736035049288,0.0,298.0,1544.8618344878075,0.0,0.0,0.0,0.0,0.0
2023-05-04,236,0.0,0.0,59.767250821467684,0.0,299.0,1543.1197358999582,200.0,200.0,0.0,0.0,1.0
2023-05-05,235,0.0,0.0,59.967141292442506,0.0,300.0,1540.5060805970516,200.0,200.0,0.0,0.0,1.0
2023-05-06,234,3.0,3.0,59.967141292442506,0.0,300.0,1552.371283480181,0.0,0.0,0.0,0.0,0.0
2023-05-07,237,3.0,3.0,59.967141292442506,0.0,300.0,1565.3647331329316,0.0,0.0,0.0,0.0,0.0
2023-05-08,240,1.0,1.0,60.167031763417306,0.0,301.0,1585.9017638637742,200.0,200.0,0.0,0.0,1.0
2023-05-09,240,0.0,0.0,60.36692223439212,0.0,302.0,1581.1258735389836,200.0,200.0,0.0,0.0,1.0
2023-05-10,239,0.0,0.0,60.36692223439212,0.0,302.0,1581.1258735389836,0.0,0.0,0.0,0.0,0.0
2023-05-11,239,0.0,0.0,60.76670317634173,0.0,304.0,1513.3659621880497,400.0,400.0,0.0,0.0,2.0
2023-05-12,237,0.0,0.0,60.96659364731653,0.0,305.0,1511.0946649853574,200.0,200.0,0.0,0.0,1.0
2023-05-13,236,1.0,1.0,60.96659364731653,0.0,305.0,1512.5201103200409,0.0,0.0,0.0,0.0,0.0
2023-05-14,237,0.0,0.0,60.96659364731653,0.0,305.0,1512.5201103200409,0.0,0.0,0.0,0.0,0.0
2023-05-15,237,0.0,0.0,60.96659364731653,0.0,305.0,1512.5201103200409,0.0,0.0,0.0,0.0,0.0
2023-05-16,237,1.0,1.0,60.96659364731653,0.0,305.0,1515.1066537718675,0.0,0.0,0.0,0.0,0.0
2023-05-17,238,0.0,0.0,61.16648411829134,0.0,306.0,1507.5724162810684,200.0,200.0,0.0,0.0,1.0
2023-05-18,237,0.0,0.0,61.36637458926615,0.0,307.0,1507.0376184571246,200.0,200.0,0.0,0.0,1.0
2023-05-19,236,0.0,0.0,61.566265060240966,0.0,308.0,1489.649171062103,200.0,200.0,0.0,0.0,1.0
2023-05-20,235,1.0,1.0,61.76615553121577,0.0,309.0,1480.8300168033977,200.0,200.0,0.0,0.0,1.0
2023-05-21,235,2.0,2.0,61.96604600219059,0.0,310.0,1523.9945740835235,200.0,200.0,0.0,0.0,1.0
2023-05-22,236,0.0,0.0,62.365826944140196,0.0,312.0,1507.1307164391712,400.0,400.0,0.0,0.0,2.0
2023-05-23,234,1.0,1.0,62.565717415114996,0.0,313.0,1505.747089194118,200.0,200.0,0.0,0.0,1.0
2023-05-24,234,1.0,1.0,62.565717415114996,0.0,313.0,1508.7932558149316,0.0,0.0,0.0,0.0,0.0
2023-05-25,235,1.0,1.0,62.565717415114996,0.0,313.0,1509.8218445518305,0.0,0.0,0.0,0.0,0.0
2023-05-26,236,0.0,0.0,62.565717415114996,0.0,313.0,1509.8218445518305,0.0,0.0,0.0,0.0,0.0
2023-05-27,236,1.0,1.0,62.565717415114996,0.0,313.0,1527.0587571751882,0.0,0.0,0.0,0.0,0.0
2023-05-28,237,0.0,0.0,62.76560788608981,0.0,314.0,1516.311621502759,200.0,200.0,0.0,0.0,1.0
2023-05-29,236,0.0,0.0,62.76560788608981,0.0,314.0,1516.311621502759,0.0,0.0,0.0,0.0,0.0
2023-05-30,236,0.0,0.0,62.76560788608981,0.0,314.0,1516.311621502759,0.0,0.0,0.0,0.0,0.0
2023-05-31,236,0.0,0.0,62.76560788608981,0.0,314.0,1516.311621502759,0.0,0.0,0.0,0.0,0.0
2023-06-01,236,0.0,0.0,62.96549835706462,0.0,315.0,1502.9408998479212,200.0,200.0,0.0,0.0,1.0
2023-06-02,235,0.0,0.0,62.96549835706462,0.0,315.0,1502.9408998479212,0.0,0.0,0.0,0.0,0.0
2023-06-03,235,1.0,1.0,63.16538882803943,0.0,316.0,1503.9119786810286,200.0,200.0,0.0,0.0,1.0
2023-06-04,235,2.0,2.0,63.36527929901424,0.0,317.0,1504.0829029347599,200.0,200.0,0.0,0.0,1.0
2023-06-05,236,0.0,0.0,63.565169769989055,0.0,318.0,1498.983321478261,200.0,200.0,0.0,0.0,1.0
2023-06-06,235,0.0,0.0,63.765060240963855,0.0,319.0,1497.4165715571587,200.0,200.0,0.0,0.0,1.0
2023-06-07,234,0.0,0.0,63.765060240963855,0.0,319.0,1497.4165715571587,0.0,0.0,0.0,0.0,0.0
2023-06-08,234,0.0,0.0,64.16484118291348,0.0,321.0,1490.5235702418074,400.0,400.0,0.0,0.0,2.0
2023-06-09,232,1.0,1.0,64.16484118291348,0.0,321.0,1491.0037985551778,0.0,0.0,0.0,0.0,0.0
2023-06-10,233,5.0,5.0,64.16484118291348,0.0,321.0,1516.1017313239781,0.0,0.0,0.0,0.0,0.0
2023-06-11,238,0.0,0.0,64.16484118291348,0.0,321.0,1516.1017313239781,0.0,0.0,0.0,0.0,0.0
2023-06-12,238,1.0,1.0,64.56462212486308,0.0,323.0,1510.847860440631,400.0,400.0,0.0,0.0,2.0
2023-06-13,237,1.0,1.0,64.7645125958379,0.0,324.0,1515.5745729552868,200.0,200.0,0.0,0.0,1.0
2023-06-14,237,1.0,1.0,64.7645125958379,0.0,324.0,1522.6693154848792,0.0,0.0,0.0,0.0,0.0
2023-06-15,238,0.0,0.0,64.96440306681271,0.0,325.0,1520.8337462731336,200.0,200.0,0.0,0.0,1.0
2023-06-16,237,0.0,0.0,64.96440306681271,0.0,325.0,1520.8337462731336,0.0,0.0,0.0,0.0,0.0
2023-06-17,237,0.0,0.0,64.96440306681271,0.0,325.0,1520.8337462731336,0.0,0.0,0.0,0.0,0.0
2023-06-18,237,0.0,0.0,65.1642935377875,0.0,326.0,1518.2398884822821,200.0,200.0,0.0,0.0,1.0
2023-06-19,236,0.0,0.0,65.1642935377875,0.0,326.0,1518.2398884822821,0.0,0.0,0.0,0.0,0.0
2023-06-20,236,0.0,0.0,65.1642935377875,0.0,326.0,1518.2398884822821,0.0,0.0,0.0,0.0,0.0
2023-06-21,236,1.0,1.0,65.1642935377875,0.0,326.0,1525.2701076862613,0.0,0.0,0.0,0.0,0.0
2023-06-22,237,1.0,1.0,65.36418400876232,0.0,327.0,1523.809067543647,200.0,200.0,0.0,0.0,1.0
2023-06-23,237,0.0,0.0,65.76396495071194,0.0,329.0,1520.4583686554015,400.0,400.0,0.0,0.0,2.0
2023-06-24,235,0.0,0.0,65.76396495071194,0.0,329.0,1520.4583686554015,0.0,0.0,0.0,0.0,0.0
2023-06-25,235,1.0,1.0,66.36363636363637,0.0,332.0,1510.7927994563888,600.0,600.0,0.0,0.0,3.0
2023-06-26,233,2.0,2.0,66.56352683461117,0.0,333.0,1519.0970875045784,200.0,200.0,0.0,0.0,1.0
2023-06-27,234,0.0,0.0,66.76341730558597,0.0,334.0,1511.9168460011824,200.0,200.0,0.0,0.0,1.0
2023-06-28,233,0.0,0.0,66.96330777656078,0.0,335.0,1510.825538436006,200.0,200.0,0.0,0.0,1.0
2023-06-29,232,0.0,0.0,67.16319824753559,0.0,336.0,1504.3713989355545,200.0,200.0,0.0,0.0,1.0
2023-06-30,231,0.0,0.0,67.16319824753559,0.0,336.0,1504.3713989355545,0.0,0.0,0.0,0.0,0.0
2023-07-01,231,0.0,0.0,67.56297918948522,0.0,338.0,1496.2068736731644,400.0,400.0,0.0,0.0,2.0
2023-07-02,229,0.0,0.0,67.56297918948522,0.0,338.0,1496.2068736731644,0.0,0.0,0.0,0.0,0.0
2023-07-03,229,0.0,0.0,67.56297918948522,0.0,338.0,1496.2068736731644,0.0,0.0,0.0,0.0,0.0
2023-07-04,229,1.0,1.0,67.56297918948522,0.0,338.0,1500.587798829555,0.0,0.0,0.0,0.0,0.0
2023-07-05,230,1.0,1.0,67.76286966046003,0.0,339.0,1493.804123149266,200.0,200.0,0.0,0.0,1.0
2023-07-06,230,1.0,1.0,67.76286966046003,0.0,339.0,1496.1151546577323,0.0,0.0,0.0,0.0,0.0
2023-07-07,231,0.0,0.0,67.96276013143483,0.0,340.0,1470.247081567886,200.0,200.0,0.0,0.0,1.0
2023-07-08,230,0.0,0.0,68.16265060240964,0.0,341.0,1466.9043062358826,200.0,200.0,0.0,0.0,1.0
2023-07-09,229,0.0,0.0,68.36254107338445,0.0,342.0,1462.304115157214,200.0,200.0,0.0,0.0,1.0
2023-07-10,228,1.0,1.0,68.56243154435926,0.0,343.0,1461.7450818357281,200.0,200.0,0.0,0.0,1.0
2023-07-11,228,1.0,1.0,68.56243154435926,0.0,343.0,1465.0500909818818,0.0,0.0,0.0,0.0,0.0
2023-07-12,229,0.0,0.0,68.96221248630887,0.0,345.0,1456.124635228712,400.0,400.0,0.0,0.0,2.0
2023-07-13,227,0.0,0.0,68.96221248630887,0.0,345.0,1456.124635228712,0.0,0.0,0.0,0.0,0.0
2023-07-14,227,1.0,1.0,69.16210295728368,0.0,346.0,1464.8530891597682,200.0,200.0,0.0,0.0,1.0
2023-07-15,227,2.0,2.0,69.36199342825849,0.0,347.0,1473.106399770757,200.0,200.0,0.0,0.0,1.0
2023-07-16,228,0.0,0.0,69.5618838992333,0.0,348.0,1460.219998470854,200.0,200.0,0.0,0.0,1.0
2023-07-17,227,1.0,1.0,69.7617743702081,0.0,349.0,1478.4473541839652,200.0,200.0,0.0,0.0,1.0
2023-07-18,227,0.0,0.0,70.16155531215773,0.0,351.0,1432.1146964816583,400.0,400.0,0.0,0.0,2.0
2023-07-19,225,2.0,2.0,70.56133625410733,0.0,353.0,1447.244228921557,400.0,400.0,0.0,0.0,2.0
2023-07-20,225,1.0,1.0,70.76122672508214,0.0,354.0,1450.0829010609145,200.0,200.0,0.0,0.0,1.0
2023-07-21,225,0.0,0.0,70.96111719605695,0.0,355.0,1448.9728187579422,200.0,200.0,0.0,0.0,1.0
2023-07-22,224,1.0,1.0,71.56078860898138,0.0,358.0,1430.0933550787795,600.0,600.0,0.0,0.0,3.0
2023-07-23,222,0.0,0.0,71.76067907995619,0.0,359.0,1419.6507859373378,200.0,200.0,0.0,0.0,1.0
2023-07-24,221,0.0,0.0,71.76067907995619,0.0,359.0,1419.6507859373378,0.0,0.0,0.0,0.0,0.0
2023-07-25,221,1.0,1.0,71.76067907995619,0.0,359.0,1443.9955464030909,0.0,0.0,0.0,0.0,0.0
2023-07-26,222,2.0,2.0,71.76067907995619,0.0,359.0,1449.2079784106832,0.0,0.0,0.0,0.0,0.0
2023-07-27,224,1.0,1.0,71.76067907995619,0.0,359.0,1455.66673300532,0.0,0.0,0.0,0.0,0.0
2023-07-28,225,0.0,0.0,71.960569550931,0.0,360.0,1453.358629821237,200.0,200.0,0.0,0.0,1.0
2023-07-29,224,1.0,1.0,71.960569550931,0.0,360.0,1453.9212715970982,0.0,0.0,0.0,0.0,0.0
2023-07-30,225,2.0,2.0,71.960569550931,0.0,360.0,1461.5406655694599,0.0,0.0,0.0,0.0,0.0
2023-07-31,227,0.0,0.0,71.960569550931,0.0,360.0,1461.5406655694599,0.0,0.0,0.0,0.0,0.0
2023-08-01,227,1.0,1.0,71.960569550931,0.0,360.0,1468.8567238983821,0.0,0.0,0.0,0.0,0.0
2023-08-02,228,0.0,0.0,72.1604600219058,0.0,361.0,1439.1379736383017,200.0,200.0,0.0,0.0,1.0
2023-08-03,227,1.0,1.0,72.1604600219058,0.0,361.0,1442.3321795474842,0.0,0.0,0.0,0.0,0.0
2023-08-04,228,0.0,0.0,72.1604600219058,0.0,361.0,1442.3321795474842,0.0,0.0,0.0,0.0,0.0
2023-08-05,228,1.0,1.0,72.36035049288061,0.0,362.0,1446.7215531303075,200.0,200.0,0.0,0.0,1.0
2023-08-06,228,2.0,2.0,72.5602409638554,0.0,363.0,1447.2875462272395,200.0,200.0,0.0,0.0,1.0
2023-08-07,229,3.0,3.0,72.5602409638554,0.0,363.0,1469.6104145768302,0.0,0.0,0.0,0.0,0.0
2023-08-08,232,0.0,0.0,72.76013143483023,0.0,364.0,1466.1964522484461,200.0,200.0,0.0,0.0,1.0
2023-08-09,231,1.0,1.0,72.76013143483023,0.0,364.0,1466.49621367647,0.0,0.0,0.0,0.0,0.0
2023-08-10,232,1.0,1.0,72.76013143483023,0.0,364.0,1491.3173643866373,0.0,0.0,0.0,0.0,0.0
2023-08-11,233,1.0,1.0,72.76013143483023,0.0,364.0,1494.2819909135235,0.0,0.0,0.0,0.0,0.0
2023-08-12,234,0.0,0.0,72.76013143483023,0.0,364.0,1494.2819909135235,0.0,0.0,0.0,0.0,0.0
2023-08-13,234,0.0,0.0,72.96002190580504,0.0,365.0,1488.1792185989186,200.0,200.0,0.0,0.0,1.0
2023-08-14,233,1.0,1.0,72.96002190580504,0.0,365.0,1488.5243577003182,0.0,0.0,0.0,0.0,0.0
2023-08-15,234,2.0,2.0,73.55969331872946,0.0,368.0,1471.880883283511,600.0,600.0,0.0,0.0,3.0
2023-08-16,233,1.0,1.0,73.55969331872946,0.0,368.0,1472.9811618737479,0.0,0.0,0.0,0.0,0.0
2023-08-17,234,0.0,0.0,73.55969331872946,0.0,368.0,1472.9811618737479,0.0,0.0,0.0,0.0,0.0
2023-08-18,234,0.0,0.0,73.55969331872946,0.0,368.0,1472.9811618737479,0.0,0.0,0.0,0.0,0.0
2023-08-19,234,1.0,1.0,73.95947426067909,0.0,370.0,1468.6084623220106,400.0,400.0,0.0,0.0,2.0
2023-08-20,233,0.0,0.0,73.95947426067909,0.0,370.0,1468.6084623220106,0.0,0.0,0.0,0.0,0.0
2023-08-21,233,2.0,2.0,74.1593647316539,0.0,371.0,1468.885365745916,200.0,200.0,0.0,0.0,1.0
2023-08-22,234,0.0,0.0,74.3592552026287,0.0,372.0,1457.1156909613971,200.0,200.0,0.0,0.0,1.0
2023-08-23,233,0.0,0.0,74.95892661555312,0.0,375.0,1442.9838177274812,600.0,600.0,0.0,0.0,3.0
2023-08-24,230,0.0,0.0,75.35870755750274,0.0,377.0,1431.7862827744152,400.0,400.0,0.0,0.0,2.0
2023-08-25,228,0.0,0.0,75.55859802847755,0.0,378.0,1428.6595929220016,200.0,200.0,0.0,0.0,1.0
2023-08-26,227,1.0,1.0,75.55859802847755,0.0,378.0,1432.2286628763018,0.0,0.0,0.0,0.0,0.0
2023-08-27,228,0.0,0.0,75.55859802847755,0.0,378.0,1432.2286628763018,0.0,0.0,0.0,0.0,0.0
2023-08-28,228,0.0,0.0,75.55859802847755,0.0,378.0,1432.2286628763018,0.0,0.0,0.0,0.0,0.0
2023-08-29,228,1.0,1.0,75.55859802847755,0.0,378.0,1436.8358522509843,0.0,0.0,0.0,0.0,0.0
2023-08-30,229,0.0,0.0,75.75848849945235,0.0,379.0,1430.490913777392,200.0,200.0,0.0,0.0,1.0
2023-08-31,228,0.0,0.0,75.75848849945235,0.0,379.0,1430.490913777392,0.0,0.0,0.0,0.0,0.0
2023-09-01,228,0.0,0.0,75.75848849945235,0.0,379.0,1430.490913777392,0.0,0.0,0.0,0.0,0.0
2023-09-02,228,0.0,0.0,75.95837897042716,0.0,380.0,1428.2384002648014,200.0,200.0,0.0,0.0,1.0
2023-09-03,227,1.0,1.0,76.15826944140198,0.0,381.0,1435.8449084017755,200.0,200.0,0.0,0.0,1.0
2023-09-04,227,0.0,0.0,76.35815991237679,0.0,382.0,1435.3974002932562,200.0,200.0,0.0,0.0,1.0
2023-09-05,226,1.0,1.0,76.35815991237679,0.0,382.0,1439.001081636399,0.0,0.0,0.0,0.0,0.0
2023-09-06,227,1.0,1.0,76.75794085432639,0.0,384.0,1467.165608036267,400.0,400.0,0.0,0.0,2.0
2023-09-07,226,2.0,2.0,76.9578313253012,0.0,385.0,1494.3309989658871,200.0,200.0,0.0,0.0,1.0
2023-09-08,227,0.0,0.0,77.15772179627601,0.0,386.0,1492.4058607180993,200.0,200.0,0.0,0.0,1.0
2023-09-09,226,0.0,0.0,77.35761226725083,0.0,387.0,1472.2214646369578,200.0,200.0,0.0,0.0,1.0
2023-09-10,225,1.0,1.0,77.75739320920044,0.0,389.0,1515.9266720880203,400.0,400.0,0.0,0.0,2.0
2023-09-11,224,2.0,2.0,77.75739320920044,0.0,389.0,1534.1460667283727,0.0,0.0,0.0,0.0,0.0
2023-09-12,226,0.0,0.0,77.75739320920044,0.0,389.0,1534.1460667283727,0.0,0.0,0.0,0.0,0.0
2023-09-13,226,1.0,1.0,77.95728368017525,0.0,390.0,1532.2005037153067,200.0,200.0,0.0,0.0,1.0
2023-09-14,226,0.0,0.0,78.15717415115006,0.0,391.0,1524.4863310043618,200.0,200.0,0.0,0.0,1.0
2023-09-15,225,0.0,0.0,78.15717415115006,0.0,391.0,1524.4863310043618,0.0,0.0,0.0,0.0,0.0
2023-09-16,225,0.0,0.0,78.35706462212485,0.0,392.0,1505.1288295601491,200.0,200.0,0.0,0.0,1.0
2023-09-17,224,1.0,1.0,78.35706462212485,0.0,392.0,1524.5066514319328,0.0,0.0,0.0,0.0,0.0
2023-09-18,225,1.0,1.0,78.55695509309967,0.0,393.0,1526.3995649861233,200.0,200.0,0.0,0.0,1.0
2023-09-19,225,1.0,1.0,79.1566265060241,0.0,396.0,1545.0067301522733,600.0,600.0,0.0,0.0,3.0
2023-09-20,223,1.0,1.0,79.1566265060241,0.0,396.0,1548.420626243802,0.0,0.0,0.0,0.0,0.0
2023-09-21,224,0.0,0.0,79.75629791894852,0.0,399.0,1530.7607836179739,600.0,600.0,0.0,0.0,3.0
2023-09-22,221,0.0,0.0,79.75629791894852,0.0,399.0,1530.7607836179739,0.0,0.0,0.0,0.0,0.0
2023-09-23,221,0.0,0.0,79.95618838992334,0.0,400.0,1519.168993505703,200.0,200.0,0.0,0.0,1.0
2023-09-24,220,1.0,1.0,80.15607886089815,0.0,401.0,1511.734161213214,200.0,200.0,0.0,0.0,1.0
2023-09-25,220,1.0,1.0,80.15607886089815,0.0,401.0,1515.1965363486127,0.0,0.0,0.0,0.0,0.0
2023-09-26,221,0.0,0.0,80.35596933187294,0.0,402.0,1513.9703013219857,200.0,200.0,0.0,0.0,1.0
2023-09-27,220,2.0,2.0,80.55585980284775,0.0,403.0,1500.8328774544016,200.0,200.0,0.0,0.0,1.0
2023-09-28,221,0.0,0.0,80.55585980284775,0.0,403.0,1500.8328774544016,0.0,0.0,0.0,0.0,0.0
2023-09-29,221,2.0,2.0,80.55585980284775,0.0,403.0,1540.0260163695482,0.0,0.0,0.0,0.0,0.0
2023-09-30,223,0.0,0.0,80.55585980284775,0.0,403.0,1540.0260163695482,0.0,0.0,0.0,0.0,0.0
2023-10-01,223,0.0,0.0,80.55585980284775,0.0,403.0,1540.0260163695482,0.0,0.0,0.0,0.0,0.0
2023-10-02,223,1.0,1.0,80.55585980284775,0.0,403.0,1542.4444395613866,0.0,0.0,0.0,0.0,0.0
2023-10-03,224,0.0,0.0,80.75575027382256,0.0,404.0,1537.175710430391,200.0,200.0,0.0,0.0,1.0
2023-10-04,223,0.0,0.0,80.75575027382256,0.0,404.0,1537.175710430391,0.0,0.0,0.0,0.0,0.0
2023-10-05,223,0.0,0.0,80.95564074479736,0.0,405.0,1536.5196333473395,200.0,200.0,0.0,0.0,1.0
2023-10-06,222,1.0,1.0,80.95564074479736,0.0,405.0,1541.7407963034823,0.0,0.0,0.0,0.0,0.0
2023-10-07,223,1.0,1.0,80.95564074479736,0.0,405.0,1544.54288819155,0.0,0.0,0.0,0.0,0.0
2023-10-08,224,0.0,0.0,81.15553121577219,0.0,406.0,1536.6362032386405,200.0,200.0,0.0,0.0,1.0
